CodMes;tcsera;TIPO;Geografia;Departamento;Cod_Entidad;Cod_Punto_Venta;Ingresos;Terminal;Color;Marca;Segmento_Equipo;Gama;Precio;Costo_Equipo;prom_llam_201908;prom_llam_201909;prom_llam_201910;prom_llam_201911;prom_llam_201912;Ventana;riesgo_neto_imei
201912;16610;NO PVAE;PROVINCIAS;HUANUCO;3572;1;8.179;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;1.8;3.2;2.4;2.2;11.8;15;0
201912;16612;NO PVAE;PROVINCIAS;LORETO;3538;70;94.352;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0;0.2;0.2;0;0.2;15;0
201912;16613;NO PVAE;PROVINCIAS;HUANUCO;3824;2;8.179;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0;0;0;0;0;15;0
201912;16615;NO PVAE;PROVINCIAS;HUANUCO;3824;2;8.179;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.2;1.6;0;0;1.4;15;0
201912;16616;NO PVAE;PROVINCIAS;LORETO;3538;70;94.352;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.2;1.4;1;0;1.2;15;0
201912;16617;NO PVAE;PROVINCIAS;LIMA;3522;4;14.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;3.6;5;4.2;9.8;4.8;15;0
201912;16618;NO PVAE;PROVINCIAS;ICA;3574;10;12.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;1.2;1;0.2;1;1.2;15;0
201912;16619;NO PVAE;PROVINCIAS;LA LIBERTAD;3558;1;88.951;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.4;0;0;0;0;15;0
201912;16620;NO PVAE;PROVINCIAS;LIMA;3519;40;14.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;18.6;20.2;6.2;48.4;73;15;0
201912;16621;NO PVAE;PROVINCIAS;LIMA;3519;40;14.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.4;1;0;0.8;4.2;15;0
201912;16622;NO PVAE;PROVINCIAS;LIMA;3519;40;14.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;1.2;0.4;0;2.8;0.6;15;0
201912;16623;NO PVAE;LIMA;LIMA;3536;21;8.001;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.6;1;0.2;12.8;2.6;15;0
201912;16624;NO PVAE;PROVINCIAS;AREQUIPA;3551;8;72.772;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.4;0.4;0.2;0.2;0.2;15;0
201912;16626;NO PVAE;PROVINCIAS;LORETO;3538;70;94.352;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0;0;0;0;0;15;0
201912;16627;NO PVAE;PROVINCIAS;LORETO;3538;70;94.352;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;1.8;0;0;8.2;0;15;0
201912;16629;NO PVAE;PROVINCIAS;HUANUCO;3538;18;8.179;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;4;2.6;0.8;6.6;5;15;0
201912;16630;NO PVAE;PROVINCIAS;ICA;3574;10;12.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.6;0;0;0.4;0;15;0
201912;16631;NO PVAE;PROVINCIAS;AREQUIPA;3558;4;72.772;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;2.6;2;0.2;1.6;1.2;15;0
201912;16632;NO PVAE;PROVINCIAS;LORETO;3538;70;94.352;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.2;0;0.2;0.2;0;15;0
201912;16635;NO PVAE;LIMA;LIMA;3519;62;8.001;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;2;14.4;8;3.8;22.4;15;0
201912;16636;NO PVAE;LIMA;LIMA;158;2;74.690;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;5;6.8;0;6.2;8.2;15;0
201912;16637;NO PVAE;PROVINCIAS;LAMBAYEQUE;3537;6;93.729;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0;0.6;0.4;0;0.4;15;0
201912;16638;NO PVAE;PROVINCIAS;LAMBAYEQUE;3537;6;93.729;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0;0;0;0;0;15;0
201912;16641;NO PVAE;PROVINCIAS;ICA;3574;10;12.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0;4;0.8;0;2.8;15;0
201912;16645;NO PVAE;PROVINCIAS;ICA;3574;10;12.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.4;5.8;1.4;0;9.8;15;0
201912;16646;NO PVAE;PROVINCIAS;ICA;3574;10;12.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;24.2;6.4;0.8;107.2;10.4;15;0
201912;16647;NO PVAE;PROVINCIAS;ICA;3574;10;12.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;4.2;2.6;2;13;2;15;0
201912;16650;NO PVAE;PROVINCIAS;LIMA;3522;4;14.080;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.4;4.2;0.8;0.2;5.8;15;0
201912;16651;NO PVAE;PROVINCIAS;AREQUIPA;3538;51;72.772;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.2;1.2;0;0;2.2;15;0
201912;16653;NO PVAE;PROVINCIAS;HUANUCO;3538;18;8.179;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;3.4;6.2;1;2.4;6;15;0
201912;16655;NO PVAE;LIMA;LIMA;3506;8;8.001;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0;0.6;0;0;0;15;0
201912;16656;NO PVAE;PROVINCIAS;LAMBAYEQUE;3537;6;93.729;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;7;11.6;5.6;21.8;35.6;15;0
201912;16657;NO PVAE;PROVINCIAS;JUNIN;3540;47;95.115;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0.2;0.4;0;0;0;15;0
201912;16658;NO PVAE;LIMA;LIMA;3506;8;8.001;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;0;1.2;0.2;0;16.8;15;0
201912;16659;NO PVAE;PROVINCIAS;UCAYALI;3824;1;10.830;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;1;1.4;0.2;0.2;0.8;15;0
201912;16660;NO PVAE;PROVINCIAS;ICA;3540;17;12.080;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;2.6;0.8;0.6;3.4;0.4;15;0
201912;16661;NO PVAE;PROVINCIAS;LAMBAYEQUE;3557;1;93.729;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;0.8;5.2;0.2;3.2;28.8;15;0
201912;16663;NO PVAE;LIMA;LIMA;300;1;74.690;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;3;9.8;0;3;7.6;15;0
201912;16664;NO PVAE;LIMA;LIMA;300;1;74.690;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;5.8;13.4;1;24.4;30.6;15;0
201912;16665;NO PVAE;PROVINCIAS;CAJAMARCA;732;1;69.373;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;6;4;0;13.2;7.8;15;0
201912;16666;NO PVAE;PROVINCIAS;LAMBAYEQUE;8500;3;33.571;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;3.8;45.4;37.4;6.2;84.2;15;0
201912;16667;NO PVAE;LIMA;LIMA;3501;24;8.001;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;2;4;0.2;4.8;5.4;15;0
201912;16668;NO PVAE;PROVINCIAS;LORETO;3538;70;94.352;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;9.6;9.6;2.8;7.8;13;15;0
201912;16669;NO PVAE;LIMA;LIMA;3512;18;8.001;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;0;0;0;0;0;15;0
201912;16670;NO PVAE;PROVINCIAS;ICA;3574;41;12.080;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;0.2;1.2;0;0;10.2;15;0
201912;16671;NO PVAE;PROVINCIAS;PIURA;3551;20;11.799;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;1;1.6;0;2;1.2;15;0
201912;16673;NO PVAE;PROVINCIAS;LORETO;3538;70;94.352;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;7;15.4;2;19.6;19.2;15;0
201912;16674;NO PVAE;LIMA;LIMA;3501;24;8.001;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;0.4;0.2;0;0.8;0;15;0
201912;16675;NO PVAE;PROVINCIAS;LAMBAYEQUE;3562;10;93.729;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;3.4;6.6;2;7.8;6.4;15;0
201912;16676;NO PVAE;PROVINCIAS;AYACUCHO;775;1;86.428;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;7.6;5.6;0;27.6;7.8;15;0
201912;16677;NO PVAE;PROVINCIAS;TUMBES;3540;24;10.530;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;1.8;3.2;2.2;3.6;5;15;0
201912;16678;NO PVAE;LIMA;LIMA;3512;18;8.001;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;12.2;27;0;23;57.2;15;0
201912;16680;NO PVAE;LIMA;LIMA;3536;11;8.001;ALCATEL 4027 PIXI3 4.5;BLANCO;ALCATEL;SMARTPHONE;GAMA MEDIA;209;0.31;1.6;4;0.4;10.4;2.8;15;0
201912;16681;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;26.8;3.4;5.6;48.8;2.2;15;0
201912;16683;NO PVAE;LIMA;LIMA;3536;20;8.001;LG K350H K8;BLANCO;LG;SMARTPHONE;GAMA MEDIA;549;0.46;0;0;0;0;0;15;0
201912;16684;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;1.2;0.2;0;1;0;15;0
201912;16685;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;0.8;0.4;0;2;0.8;15;0
201912;16686;NO PVAE;LIMA;LIMA;3536;29;8.001;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;14.4;25.6;6.6;66.6;30;15;0
201912;16688;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;4.2;9.6;0.2;7.8;10.4;15;0
201912;16689;NO PVAE;LIMA;LIMA;3536;20;8.001;ALCATEL 5016A;BLANCO;ALCATEL;SMARTPHONE;GAMA MEDIA;379;41.12;5.6;8.2;0.4;12.2;11.8;15;0
201912;16690;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;1.2;7.2;0;1;6;15;0
201912;16691;NO PVAE;LIMA;LIMA;3536;11;8.001;ALCATEL 1050;NEGRO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;56.19;1.4;1.6;0.2;0.4;13.2;15;0
201912;16692;NO PVAE;LIMA;LIMA;3536;19;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;0;0.6;0.6;0;0.6;15;0
201912;16695;NO PVAE;LIMA;LIMA;3536;31;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;4.8;0.6;0.4;5.2;0.6;15;0
201912;16696;NO PVAE;LIMA;LIMA;3536;19;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;1;0.6;0;2.8;0;15;0
201912;16698;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;4.4;5;0.2;6.6;10.4;15;0
201912;16699;NO PVAE;LIMA;LIMA;3536;19;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;2.4;1.4;1.4;2.8;0.4;15;0
201912;16700;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;1;2.8;0.6;0.6;5.4;15;0
201912;16701;NO PVAE;LIMA;LIMA;3536;44;8.001;BMOBILE TV280;BLANCO;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;89;71.15;6;18.6;4.4;21.8;42.8;15;0
201912;16702;NO PVAE;LIMA;LIMA;3536;23;8.001;LENOVO A2010;BLANCO;LENOVO;SMARTPHONE;GAMA BAJA;299;29.27;0.4;4.2;0.2;0.2;5.6;15;0
201912;16703;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;9;0;0;14.6;0;15;0
201912;16704;NO PVAE;LIMA;LIMA;3536;20;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;1.39;3.2;10.8;0.8;24.6;35.2;15;0
201912;16706;NO PVAE;LIMA;LIMA;3536;33;8.001;HUAWEI ALE P8;BLANCO;HUAWEI;SMARTPHONE;GAMA ALTA;1199;9.02;1.2;0.4;0.2;0.8;0.2;15;0
201912;16707;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;0;0.6;0.4;0;0.4;15;0
201912;16708;NO PVAE;LIMA;LIMA;3536;30;8.001;ALCATEL 4027 PIXI3 4.5;BLANCO;ALCATEL;SMARTPHONE;GAMA MEDIA;209;0.31;1.8;2;0.4;2.4;1;15;0
201912;16709;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;2.4;3.4;2.2;1;2.2;15;0
201912;16710;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;1.6;3.6;0.4;1.4;7;15;0
201912;16711;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;11.2;0.2;0.2;20.8;0.2;15;0
201912;16712;NO PVAE;LIMA;LIMA;3536;12;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;1.6;8.4;7.6;2;8.6;15;0
201912;16713;NO PVAE;LIMA;LIMA;3506;1;8.001;ZTE R528;AMARILLO;ZTE;MULTIMEDIA;GAMA ULTRABAJA;59;53.25;6.2;13.2;0.6;12.2;22;15;0
201912;16714;NO PVAE;LIMA;LIMA;3506;1;8.001;BMOBILE TV280;NEGRO;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;89;69.75;2;0.6;0;64.6;1.4;15;0
201912;16715;NO PVAE;LIMA;LIMA;3506;7;8.001;ALCATEL 1050;BLANCO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;55.38;7.2;8.8;0.2;7.2;3.4;15;0
201912;16716;NO PVAE;LIMA;LIMA;3506;7;8.001;ALCATEL 1050;BLANCO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;55.38;0.4;3.8;0.2;0;6.2;15;0
201912;16717;NO PVAE;LIMA;LIMA;3506;7;8.001;BMOBILE TV280;BLANCO;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;89;71.15;2.4;2.2;0.2;1.4;2.2;15;0
201912;16718;NO PVAE;LIMA;LIMA;3506;7;8.001;ALCATEL 1050;ROJO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;55.35;8.2;40.4;15;24.4;95.4;15;0
201912;16719;NO PVAE;LIMA;LIMA;3506;7;8.001;ALCATEL 1050;BLANCO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;55.38;10.2;11.8;0;4;7.4;15;0
201912;16720;NO PVAE;LIMA;LIMA;3506;7;8.001;ALCATEL 1050;NEGRO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;56.19;1.8;2.2;0.6;0.8;2.4;15;0
201912;16721;NO PVAE;LIMA;LIMA;3506;7;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;12.8;10.2;0;16.6;30.2;15;0
201912;16722;NO PVAE;LIMA;LIMA;3506;6;8.001;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;6.4;8.8;0.6;30.2;32.4;15;0
201912;16723;NO PVAE;LIMA;LIMA;3506;6;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;1.39;3.8;9.4;3.4;29.4;14.6;15;0
201912;16724;NO PVAE;LIMA;LIMA;3506;37;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;0;0;0;0;0;15;0
201912;16725;NO PVAE;LIMA;LIMA;3506;37;8.001;ALCATEL 1050;BLANCO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;55.38;0.2;0.2;0.2;0.4;0.2;15;0
201912;16726;NO PVAE;LIMA;LIMA;3506;37;8.001;ALCATEL 1050;NEGRO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;56.19;2.2;0.2;0.2;3.2;0;15;0
201912;16727;NO PVAE;LIMA;LIMA;3506;8;8.001;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;3.8;6.8;0.4;3;8.4;15;0
201912;16728;NO PVAE;LIMA;LIMA;3506;8;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;3.4;5.4;0.6;3.4;5.2;15;0
201912;16729;NO PVAE;LIMA;LIMA;3506;8;8.001;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;3.2;6.8;2.4;3.4;4;15;0
201912;16730;NO PVAE;LIMA;LIMA;3506;8;8.001;BMOBILE AX524;BLANCO;BMOBILE;SMARTPHONE;GAMA BAJA;119;16.22;2.4;12.4;3.6;28.8;19.8;15;0
201912;16731;NO PVAE;LIMA;LIMA;3506;28;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.5;0.8;6.4;0.8;1;6;15;0
201912;16732;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;1.2;1.4;0.4;3.2;1.2;15;0
201912;16733;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;4.8;23.6;7.6;4;21;15;0
201912;16734;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;3.8;7.2;0;3;8.4;15;0
201912;16735;NO PVAE;LIMA;LIMA;3506;28;8.001;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;10.8;15.8;1.4;20.4;21.6;15;0
201912;16736;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;0;0;0;0;0;15;0
201912;16737;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;2.8;11.4;11.4;12.8;11.4;15;0
201912;16738;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;2;14.4;11.2;24.2;18;15;0
201912;16739;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;10.6;15.6;8.4;62.8;54.8;15;0
201912;16740;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;13.4;19.2;6.8;8.8;22.4;15;0
201912;16741;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;7;11.8;0.4;13.8;12.2;15;0
201912;16742;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;5.6;21.8;6;12.8;36.8;15;0
201912;16743;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;1.2;5;0;4;7.2;15;0
201912;16744;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;0;0.2;0.2;0;0.2;15;0
201912;16746;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;0;0.2;0.2;0;0.2;15;0
201912;16747;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;14.2;38.4;22;45;63.8;15;0
201912;16749;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;5.6;44.4;35.2;7.6;55.6;15;0
201912;16750;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;0;0;0;0;0;15;0
201912;16751;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;BLANCO;ALCATEL;SMARTPHONE;GAMA BAJA;129;2.18;0.6;0.8;0.6;0.2;0.8;15;0
201912;16752;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;3.6;6.2;2.6;2.6;6.4;15;0
201912;16753;NO PVAE;LIMA;LIMA;3506;28;8.001;ALCATEL 4003 PIXI3 4;NEGRO;ALCATEL;SMARTPHONE;GAMA BAJA;129;21.73;9.4;18.6;0.6;24;26.8;15;0
201912;16754;NO PVAE;LIMA;LIMA;3506;28;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;1.39;1.8;13.2;7.2;1.8;21.8;15;0
201912;16755;NO PVAE;LIMA;LIMA;3506;28;8.001;BMOBILE K350;BLANCO GRIS;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;59;44.89;4.2;7;3.4;1.4;12.8;15;0
201912;16756;NO PVAE;LIMA;LIMA;3506;32;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;5.03;3.4;10.2;0;7.6;15.2;15;0
201912;16757;NO PVAE;LIMA;LIMA;3506;32;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;5.03;7.8;16.6;0;17.8;48.4;15;0
201912;16758;NO PVAE;LIMA;LIMA;3506;32;8.001;HUAWEI LUA Y3 II;BLANCO;HUAWEI;SMARTPHONE;GAMA BAJA;309;0.3;1;2.2;0;0.2;2.2;15;0
201912;16759;NO PVAE;LIMA;LIMA;3506;32;8.001;HUAWEI LUA Y3 II;NEGRO;HUAWEI;SMARTPHONE;GAMA BAJA;309;29.27;0.4;2.6;0.2;0;1.8;15;0
201912;16760;NO PVAE;LIMA;LIMA;3506;32;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;1.39;4;7.8;0.4;6.6;10.6;15;0
201912;16762;NO PVAE;LIMA;LIMA;3506;32;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;1.39;6.6;2.4;0.2;9.8;3;15;0
201912;16764;NO PVAE;LIMA;LIMA;3506;7;8.001;ALCATEL 1050;ROJO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;55.35;0.2;0.6;0.2;0.2;0.4;15;0
201912;16765;NO PVAE;LIMA;LIMA;3506;7;8.001;ALCATEL 1050;BLANCO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;55.38;2;4.2;0.4;4.8;10;15;0
201912;16766;NO PVAE;LIMA;LIMA;3506;7;8.001;BMOBILE TV280;NEGRO;BMOBILE;MULTIMEDIA;GAMA ULTRABAJA;89;69.75;2.8;12.2;0.8;0.6;7.2;15;0
201912;16768;NO PVAE;LIMA;LIMA;3506;7;8.001;ALCATEL 1050;NEGRO;ALCATEL;MULTIMEDIA;GAMA ULTRABAJA;59;56.19;3.8;5.8;0.2;3.8;3.4;15;0
